,zipcode,density,density_bins
1154,94114,8428.9,2
1155,90401,3058.2,1
1156,20001,6816.2,1
1157,91765,948.1,0
1158,37209,376.7,0
1159,10023,48060.9,3
1160,11207,13494.3,2
1161,97215,2782.8,0
1162,10027,26528.8,3
1163,91604,2176.4,0
1164,10022,28833.9,3
1165,70117,1647.8,0
1166,91601,5416.4,1
1167,11222,9292.3,2
1168,10032,33808.6,3
1169,11222,9292.3,2
1170,20009,14096.5,3
1171,10075,54746.3,3
1172,20003,4553.3,1
1173,11217,18472.1,3
1174,90035,5357.4,1
1175,60622,8213.0,2
1176,98109,4011.1,1
1177,11213,22579.4,3
1178,90014,9550.9,2
1179,70130,2577.6,0
1180,10003,37524.3,3
1181,10028,55636.0,3
1182,10075,54746.3,3
1183,10027,26528.8,3
1184,37203,1093.9,0
1185,11226,30415.4,3
1186,11356,5738.9,1
1187,80212,1951.5,0
1188,90069,3740.7,1
1189,94116,6523.0,1
1190,91505,2357.7,0
1191,11206,21984.4,3
1192,37208,1343.8,0
1193,90066,4336.8,1
1194,11221,22020.5,3
1195,10012,28771.0,3
1196,94110,11517.2,2
1197,20002,3852.6,1
1198,92104,4531.3,1
1199,70124,974.6,0
1200,10011,29744.0,3
1201,97202,2362.8,0
1202,28801,1142.1,0
1203,90803,3066.6,1
1204,20002,3852.6,1
1205,91405,5967.9,1
1206,10036,21721.3,3
1207,10003,37524.3,3
1208,11375,13340.8,2
1209,78702,1648.1,0
1210,70116,3439.9,1
1211,10003,37524.3,3
1212,10010,32205.4,3
1213,90010,3208.3,1
1214,10027,26528.8,3
1215,10012,28771.0,3
1216,90024,6239.3,1
1217,78705,5511.2,1
1218,10024,26672.3,3
1219,20009,14096.5,3
1220,90029,10949.3,2
1221,91748,1211.8,0
1222,10033,34923.5,3
1223,70115,3156.0,1
1224,80211,2710.7,0
1225,91711,918.3,0
1226,11226,30415.4,3
1227,97218,804.6,0
1228,90069,3740.7,1
1229,98115,2708.9,0
1230,11211,15047.6,3
1231,97202,2362.8,0
1232,92109,2325.7,0
1233,10032,33808.6,3
1234,97210,557.5,0
1235,90291,4379.7,1
1236,90034,7191.9,2
1237,94114,8428.9,2
1238,10002,35781.9,3
1239,02116,12631.6,2
1240,91754,2787.8,0
1241,11231,9053.9,2
1242,11105,8420.6,2
1243,90019,6401.0,1
1244,37207,708.9,0
1245,11221,22020.5,3
1246,10013,19437.4,3
1247,60654,10154.9,2
1248,90035,5357.4,1
1249,10031,33563.2,3
1250,70117,1647.8,0
1251,78745,1607.4,0
1252,60614,8244.5,2
1253,94103,7722.6,2
1254,92102,3603.0,1
1255,94611,1336.6,0
1256,90027,2143.2,0
1257,70115,3156.0,1
1258,37206,1284.5,0
1259,98115,2708.9,0
1260,91401,4392.5,1
1261,60608,5068.9,1
1262,90212,4670.3,1
1263,92037,1382.3,0
1264,78704,1871.5,0
1265,10003,37524.3,3
1266,78745,1607.4,0
1267,11218,20331.4,3
1268,11237,19583.0,3
1269,10009,38399.1,3
1270,11215,11270.5,2
1271,20010,10746.8,2
1272,10035,9207.8,2
1273,94107,5730.0,1
1274,78703,1366.4,0
1275,nan,10861.237371490948,2
1276,02134,6259.7,1
1277,10031,33563.2,3
1278,91754,2787.8,0
1279,70130,2577.6,0
1280,78757,1673.7,0
1281,11211,15047.6,3
1282,10065,32772.8,3
1283,80211,2710.7,0
1284,90037,8475.0,2
1285,80223,1326.7,0
1286,02118,9331.3,2
1287,02215,13185.2,2
1288,90038,7127.3,2
1289,60642,4316.4,1
1290,10001,13259.3,2
1291,10039,21653.6,3
1292,60642,4316.4,1
1293,95060,264.0,0
1294,60626,11355.1,2
1295,02127,6068.8,1
1296,95060,264.0,0
1297,10040,42392.8,3
1298,10036,21721.3,3
1299,97217,939.3,0
1300,20002,3852.6,1
1301,91770,3732.9,1
1302,90012,3711.6,1
1303,28715,122.1,0
1304,37211,1350.2,0
1305,11104,27093.6,3
1306,11237,19583.0,3
1307,20007,3455.4,1
1308,78751,2315.7,0
1309,10028,55636.0,3
1310,90028,7273.3,2
1311,60623,6621.1,1
1312,90048,4381.0,1
1313,78704,1871.5,0
1314,92115,3479.1,1
1315,11221,22020.5,3
1316,11212,21202.2,3
1317,10003,37524.3,3
1318,90029,10949.3,2
1319,02115,15513.0,3
1320,20009,14096.5,3
1321,10019,23754.2,3
1322,90068,1110.6,0
1323,78724,338.9,0
1324,60612,3447.3,1
1325,90039,2920.0,0
1326,90025,6333.7,1
1327,11377,13672.9,2
1328,92101,3040.0,1
1329,11355,19106.8,3
1330,11206,21984.4,3
1331,90064,2445.3,0
1332,70130,2577.6,0
1333,11102,16711.6,3
1334,98109,4011.1,1
1335,10002,35781.9,3
1336,80205,2471.7,0
1337,91780,3464.2,1
1338,11222,9292.3,2
1339,78704,1871.5,0
1340,11221,22020.5,3
1341,11221,22020.5,3
1342,10065,32772.8,3
1343,20010,10746.8,2
1344,10036,21721.3,3
1345,92101,3040.0,1
1346,20002,3852.6,1
1347,70117,1647.8,0
1348,10027,26528.8,3
1349,10011,29744.0,3
1350,02127,6068.8,1
1351,11378,5241.3,1
1352,10018,6252.9,1
1353,11237,19583.0,3
1354,11233,19194.0,3
1355,91765,948.1,0
1356,37206,1284.5,0
1357,60608,5068.9,1
1358,90038,7127.3,2
1359,20003,4553.3,1
1360,10009,38399.1,3
1361,60622,8213.0,2
1362,11206,21984.4,3
1363,90039,2920.0,0
1364,10029,36151.2,3
1365,11221,22020.5,3
1366,11106,17558.1,3
1367,10280,26417.5,3
1368,91006,1938.1,0
1369,90057,19618.0,3
1370,90005,13421.3,2
1371,91711,918.3,0
1372,60657,11207.9,2
1373,10009,38399.1,3
1374,70115,3156.0,1
1375,91755,3417.3,1
1376,11213,22579.4,3
1377,02135,6270.6,1
1378,37212,2804.7,0
1379,10027,26528.8,3
1380,78705,5511.2,1
1381,10014,22447.1,3
1382,90048,4381.0,1
1383,10025,48594.3,3
1384,92101,3040.0,1
1385,10027,26528.8,3
1386,11221,22020.5,3
1387,78722,1505.5,0
1388,91745,1628.2,0
1389,90039,2920.0,0
1390,10036,21721.3,3
1391,94114,8428.9,2
1392,90041,2935.1,1
1393,92107,3525.3,1
1394,11222,9292.3,2
1395,78748,1238.0,0
1396,37216,1018.2,0
1397,90803,3066.6,1
1398,90405,3967.1,1
1399,10011,29744.0,3
1400,11232,9162.6,2
1401,28801,1142.1,0
1402,91755,3417.3,1
1403,94123,8723.6,2
1404,02116,12631.6,2
1405,91361,235.7,0
1406,20002,3852.6,1
1407,11205,16493.8,3
1408,80205,2471.7,0
1409,37201,2699.4,0
1410,20017,3091.4,1
1411,92109,2325.7,0
1412,11385,10527.6,2
1413,10002,35781.9,3
1414,11238,17188.6,3
1415,90291,4379.7,1
1416,60642,4316.4,1
1417,10017,20189.9,3
1418,90006,11903.1,2
1419,92109,2325.7,0
1420,91607,4420.0,1
1421,37206,1284.5,0
1422,78702,1648.1,0
1423,90026,6203.7,1
1424,20268,10861.237371490948,2
1425,11249,10861.237371490948,2
1426,90015,4285.4,1
1427,80205,2471.7,0
1428,11225,24824.2,3
1429,78745,1607.4,0
1430,94618,2553.7,0
1431,02215,13185.2,2
1432,90638,2404.8,0
1433,10036,21721.3,3
1434,90042,5186.6,1
1435,11373,25573.8,3
1436,11221,22020.5,3
1437,94608,3963.9,1
1438,90066,4336.8,1
1439,90291,4379.7,1
1440,10011,29744.0,3
1441,11237,19583.0,3
1442,78757,1673.7,0
1443,nan,10861.237371490948,2
1444,37115,676.8,0
1445,70122,1563.4,0
1446,90028,7273.3,2
1447,20011,4638.6,1
1448,10014,22447.1,3
1449,90016,5066.6,1
1450,90028,7273.3,2
1451,10012,28771.0,3
1452,10019,23754.2,3
1453,11367,6728.6,1
1454,11221,22020.5,3
1455,20020,4174.5,1
1456,11206,21984.4,3
1457,91602,3293.6,1
1458,90068,1110.6,0
1459,20002,3852.6,1
1460,90017,12635.3,2
1461,94116,6523.0,1
1462,11235,13613.7,2
1463,10013,19437.4,3
1464,20009,14096.5,3
1465,90290,122.6,0
1466,37209,376.7,0
1467,10001,13259.3,2
1468,78724,338.9,0
1469,95060,264.0,0
1470,37214,445.3,0
1471,60615,7086.4,1
1472,90404,4138.6,1
1473,02121,5746.9,1
1474,97214,3275.8,1
1475,10035,9207.8,2
1476,11218,20331.4,3
1477,nan,10861.237371490948,2
1478,10029,36151.2,3
1479,11210,14583.6,3
1480,97213,2789.2,0
1481,11222,9292.3,2
1482,10036,21721.3,3
1483,94607,1636.8,0
1484,20036,6303.5,1
1485,10025,48594.3,3
1486,97218,804.6,0
1487,97403,1049.7,0
1488,10128,50118.8,3
1489,10009,38399.1,3
1490,10021,44214.6,3
1491,90803,3066.6,1
1492,80220,2472.2,0
1493,37029,44.3,0
1494,97214,3275.8,1
1495,nan,10861.237371490948,2
1496,10016,39315.3,3
1497,10011,29744.0,3
1498,10455,21476.4,3
1499,90293,1638.6,0
1500,11373,25573.8,3
1501,90210,829.1,0
1502,20007,3455.4,1
1503,80211,2710.7,0
1504,11106,17558.1,3
1505,10027,26528.8,3
1506,nan,10861.237371490948,2
1507,90021,736.8,0
1508,10030,37367.3,3
1509,60607,4031.2,1
1510,90066,4336.8,1
1511,11419,16283.6,3
1512,94607,1636.8,0
1513,11216,22433.5,3
1514,80206,3373.5,1
1515,10009,38399.1,3
1516,10002,35781.9,3
1517,97217,939.3,0
1518,92117,2255.7,0
1519,60614,8244.5,2
1520,37210,670.9,0
1521,78723,1575.7,0
1522,10005,37900.9,3
1523,10014,22447.1,3
1524,11237,19583.0,3
1525,11211,15047.6,3
1526,98136,2480.6,0
1527,92101,3040.0,1
1528,60657,11207.9,2
1529,94606,6190.0,1
1530,80204,2187.0,0
1531,11211,15047.6,3
1532,20005,11575.2,2
1533,90292,4091.9,1
1534,90069,3740.7,1
1535,10002,35781.9,3
1536,90291,4379.7,1
1537,10011,29744.0,3
1538,78704,1871.5,0
1539,80222,1954.9,0
1540,60641,6845.9,1
1541,37216,1018.2,0
1542,11211,15047.6,3
1543,94107,5730.0,1
1544,97212,3412.8,1
1545,20008,3496.9,1
1546,37206,1284.5,0
1547,10027,26528.8,3
1548,78741,2285.4,0
1549,91601,5416.4,1
1550,80204,2187.0,0
1551,91203,6235.9,1
1552,11373,25573.8,3
1553,60657,11207.9,2
1554,37204,627.8,0
1555,90026,6203.7,1
1556,10452,29444.3,3
1557,98116,2903.3,0
1558,11211,15047.6,3
1559,28801,1142.1,0
1560,11213,22579.4,3
1561,90501,2964.5,1
1562,10025,48594.3,3
1563,94112,9106.1,2
1564,10037,26126.3,3
1565,10036,21721.3,3
1566,10021,44214.6,3
1567,02124,6159.0,1
1568,10002,35781.9,3
1569,91364,1314.5,0
1570,97202,2362.8,0
1571,90025,6333.7,1
1572,02131,4451.7,1
1573,90292,4091.9,1
1574,91206,2170.3,0
1575,90046,3242.8,1
1576,90041,2935.1,1
1577,60647,8385.0,2
1578,97266,2128.4,0
1579,11233,19194.0,3
1580,10012,28771.0,3
1581,90046,3242.8,1
1582,11211,15047.6,3
1583,60611,13562.3,2
1584,78704,1871.5,0
1585,94127,4206.3,1
1586,94607,1636.8,0
1587,20011,4638.6,1
1588,10028,55636.0,3
1589,90045,1420.4,0
1590,11216,22433.5,3
1591,11237,19583.0,3
1592,78751,2315.7,0
1593,78751,2315.7,0
1594,90404,4138.6,1
1595,91601,5416.4,1
1596,94107,5730.0,1
1597,94117,8956.9,2
1598,92123,1265.3,0
1599,10031,33563.2,3
1600,37204,627.8,0
1601,20037,8799.9,2
1602,11211,15047.6,3
1603,91423,2742.5,0
1604,11211,15047.6,3
1605,10005,37900.9,3
1606,11222,9292.3,2
1607,10039,21653.6,3
1608,02114,10322.8,2
1609,10001,13259.3,2
1610,10030,37367.3,3
1611,92037,1382.3,0
1612,20008,3496.9,1
1613,11105,8420.6,2
1614,37204,627.8,0
1615,11355,19106.8,3
1616,60647,8385.0,2
1617,20016,2829.2,0
1618,60660,12796.8,2
1619,20010,10746.8,2
1620,60647,8385.0,2
1621,98102,6228.4,1
1622,78731,1097.0,0
1623,11205,16493.8,3
1624,94611,1336.6,0
1625,10019,23754.2,3
1626,78702,1648.1,0
1627,90038,7127.3,2
1628,10002,35781.9,3
1629,90804,7361.5,2
1630,70119,3128.9,1
1631,97218,804.6,0
1632,94110,11517.2,2
1633,70115,3156.0,1
1634,94102,17995.9,3
1635,10018,6252.9,1
1636,02128,3224.2,1
1637,70112,1618.2,0
1638,11213,22579.4,3
1639,91367,2052.4,0
1640,78703,1366.4,0
1641,37207,708.9,0
1642,90275,1193.6,0
1643,60608,5068.9,1
1644,91423,2742.5,0
1645,92037,1382.3,0
1646,10025,48594.3,3
1647,80222,1954.9,0
1648,98144,3053.9,1
1649,97211,1662.3,0
1650,78751,2315.7,0
1651,20010,10746.8,2
1652,37217,791.9,0
1653,10014,22447.1,3
1654,10002,35781.9,3
1655,nan,10861.237371490948,2
1656,90305,2481.2,0
1657,90631,1878.6,0
1658,70117,1647.8,0
1659,78704,1871.5,0
1660,90277,3804.3,1
1661,78746,461.2,0
1662,90291,4379.7,1
1663,11102,16711.6,3
1664,90020,13310.8,2
1665,11221,22020.5,3
1666,11206,21984.4,3
1667,94117,8956.9,2
1668,90069,3740.7,1
1669,11104,27093.6,3
1670,11226,30415.4,3
1671,11373,25573.8,3
1672,94107,5730.0,1
1673,20002,3852.6,1
1674,94133,13416.4,2
1675,02114,10322.8,2
1676,37207,708.9,0
1677,97221,1048.1,0
1678,97201,2943.5,1
1679,90068,1110.6,0
1680,37217,791.9,0
1681,90024,6239.3,1
1682,92037,1382.3,0
1683,94607,1636.8,0
1684,11249,10861.237371490948,2
1685,92122,1059.1,0
1686,90005,13421.3,2
1687,78741,2285.4,0
1688,10006,12458.3,2
1689,91205,7720.3,2
1690,11105,8420.6,2
1691,10029,36151.2,3
1692,97206,2812.3,0
1693,97205,3040.7,1
1694,92103,3184.4,1
1695,10036,21721.3,3
1696,97209,5519.7,1
1697,90039,2920.0,0
1698,90006,11903.1,2
1699,90017,12635.3,2
1700,28806,392.0,0
1701,98118,2639.1,0
1702,10017,20189.9,3
1703,78704,1871.5,0
1704,02118,9331.3,2
1705,10025,48594.3,3
1706,10002,35781.9,3
1707,11370,10282.2,2
1708,20003,4553.3,1
1709,78701,1621.8,0
1710,28804,297.9,0
1711,78759,1079.0,0
1712,02114,10322.8,2
1713,11105,8420.6,2
1714,11238,17188.6,3
1715,90068,1110.6,0
1716,11221,22020.5,3
1717,91770,3732.9,1
1718,60647,8385.0,2
1719,98115,2708.9,0
1720,37216,1018.2,0
1721,94107,5730.0,1
1722,11249,10861.237371490948,2
1723,92107,3525.3,1
1724,11238,17188.6,3
1725,28803,289.0,0
1726,90020,13310.8,2
1727,10012,28771.0,3
1728,80249,189.3,0
1729,90291,4379.7,1
1730,90046,3242.8,1
1731,94115,11426.7,2
1732,70122,1563.4,0
1733,90026,6203.7,1
1734,95060,264.0,0
1735,10128,50118.8,3
1736,11211,15047.6,3
1737,11105,8420.6,2
1738,10001,13259.3,2
1739,90039,2920.0,0
1740,90046,3242.8,1
1741,94116,6523.0,1
1742,94107,5730.0,1
1743,97214,3275.8,1
1744,11235,13613.7,2
1745,11104,27093.6,3
1746,90026,6203.7,1
1747,11103,21044.4,3
1748,37189,50.1,0
1749,90018,6574.4,1
1750,78704,1871.5,0
1751,90064,2445.3,0
1752,11385,10527.6,2
1753,78751,2315.7,0
1754,10023,48060.9,3
1755,94116,6523.0,1
1756,90041,2935.1,1
1757,11215,11270.5,2
1758,10013,19437.4,3
1759,97214,3275.8,1
1760,94116,6523.0,1
1761,37210,670.9,0
1762,92109,2325.7,0
1763,70113,2668.0,0
1764,90028,7273.3,2
1765,92139,3748.6,1
1766,10011,29744.0,3
1767,91103,1969.4,0
1768,80204,2187.0,0
1769,98107,3716.4,1
1770,90405,3967.1,1
1771,98105,4108.7,1
1772,94115,11426.7,2
1773,80205,2471.7,0
1774,80249,189.3,0
1775,10036,21721.3,3
1776,11354,9727.7,2
1777,02124,6159.0,1
1778,94131,4996.6,1
1779,70130,2577.6,0
1780,20001,6816.2,1
1781,90028,7273.3,2
1782,11225,24824.2,3
1783,90046,3242.8,1
1784,10025,48594.3,3
1785,11372,34729.8,3
1786,10027,26528.8,3
1787,95017,6.4,0
1788,11206,21984.4,3
1789,78702,1648.1,0
1790,11221,22020.5,3
1791,20018,2159.4,0
1792,20024,1699.3,0
1793,94609,4655.0,1
1794,90291,4379.7,1
1795,11226,30415.4,3
1796,70119,3128.9,1
1797,91307,1172.5,0
1798,28704,219.7,0
1799,90026,6203.7,1
1800,10032,33808.6,3
1801,20003,4553.3,1
1802,11213,22579.4,3
1803,20002,3852.6,1
1804,80210,2159.6,0
1805,97211,1662.3,0
1806,90029,10949.3,2
1807,11249,10861.237371490948,2
1808,80202,3498.7,1
1809,90504,2784.8,0
1810,20011,4638.6,1
1811,11206,21984.4,3
1812,10014,22447.1,3
1813,10005,37900.9,3
1814,02129,4697.9,1
1815,37216,1018.2,0
1816,11222,9292.3,2
1817,10012,28771.0,3
1818,10011,29744.0,3
1819,70119,3128.9,1
1820,02132,2190.0,0
1821,90245,1177.0,0
1822,80211,2710.7,0
1823,28804,297.9,0
1824,80218,4334.1,1
1825,37206,1284.5,0
1826,91206,2170.3,0
1827,11249,10861.237371490948,2
1828,11226,30415.4,3
1829,91303,4792.8,1
1830,95060,264.0,0
1831,02125,6028.8,1
1832,10030,37367.3,3
1833,92104,4531.3,1
1834,80212,1951.5,0
1835,10017,20189.9,3
1836,90028,7273.3,2
1837,10019,23754.2,3
1838,10001,13259.3,2
1839,78704,1871.5,0
1840,11231,9053.9,2
1841,91776,4362.9,1
1842,90031,4395.7,1
1843,11233,19194.0,3
1844,10018,6252.9,1
1845,28803,289.0,0
1846,78741,2285.4,0
1847,94110,11517.2,2
1848,10023,48060.9,3
1849,11220,22037.0,3
1850,78758,1832.3,0
1851,90038,7127.3,2
1852,02135,6270.6,1
1853,11213,22579.4,3
1854,70115,3156.0,1
1855,11221,22020.5,3
1856,91803,3584.5,1
1857,91792,3100.6,1
1858,11101,3779.2,1
1859,90005,13421.3,2
1860,90048,4381.0,1
1861,60657,11207.9,2
1862,20017,3091.4,1
1863,20003,4553.3,1
1864,70117,1647.8,0
1865,10029,36151.2,3
1866,92101,3040.0,1
1867,10028,55636.0,3
1868,20010,10746.8,2
1869,90232,2777.2,0
1870,90028,7273.3,2
1871,70122,1563.4,0
1872,11221,22020.5,3
1873,20002,3852.6,1
1874,11211,15047.6,3
1875,60615,7086.4,1
1876,11215,11270.5,2
1877,60657,11207.9,2
1878,11208,10195.4,2
1879,10014,22447.1,3
1880,92037,1382.3,0
1881,11230,18125.5,3
1882,02130,4099.6,1
1883,94122,9146.8,2
1884,70122,1563.4,0
1885,10025,48594.3,3
1886,92108,1682.1,0
1887,70130,2577.6,0
1888,90232,2777.2,0
1889,10036,21721.3,3
1890,90049,912.1,0
1891,37211,1350.2,0
1892,11208,10195.4,2
1893,11211,15047.6,3
1894,11226,30415.4,3
1895,11216,22433.5,3
1896,11206,21984.4,3
1897,78705,5511.2,1
1898,11249,10861.237371490948,2
1899,11434,6985.1,1
1900,90034,7191.9,2
1901,11206,21984.4,3
1902,98102,6228.4,1
1903,11230,18125.5,3
1904,80218,4334.1,1
1905,90291,4379.7,1
1906,94133,13416.4,2
1907,91505,2357.7,0
1908,02116,12631.6,2
1909,60654,10154.9,2
1910,98115,2708.9,0
1911,10033,34923.5,3
1912,10004,2214.8,0
1913,80202,3498.7,1
1914,10032,33808.6,3
1915,20003,4553.3,1
1916,92120,1501.7,0
1917,20007,3455.4,1
1918,70118,2720.8,0
1919,11365,6528.7,1
1920,11206,21984.4,3
1921,78702,1648.1,0
1922,11222,9292.3,2
1923,78721,1191.6,0
1924,60622,8213.0,2
1925,11211,15047.6,3
1926,10011,29744.0,3
1927,10019,23754.2,3
1928,10022,28833.9,3
1929,11238,17188.6,3
1930,10038,26251.9,3
1931,78702,1648.1,0
1932,90230,2719.9,0
1933,78756,1661.7,0
1934,80211,2710.7,0
1935,11106,17558.1,3
1936,90043,4183.6,1
1937,20037,8799.9,2
1938,02125,6028.8,1
1939,92109,2325.7,0
1940,90068,1110.6,0
1941,60657,11207.9,2
1942,80222,1954.9,0
1943,90068,1110.6,0
1944,92108,1682.1,0
1945,90291,4379.7,1
1946,10029,36151.2,3
1947,91204,5507.2,1
1948,91104,3728.6,1
1949,11434,6985.1,1
1950,11211,15047.6,3
1951,10013,19437.4,3
1952,10003,37524.3,3
1953,90004,7876.3,2
1954,11206,21984.4,3
1955,60618,7114.6,1
1956,90029,10949.3,2
1957,70114,1813.3,0
1958,90027,2143.2,0
1959,92109,2325.7,0
1960,70130,2577.6,0
1961,10025,48594.3,3
1962,11238,17188.6,3
1963,11220,22037.0,3
1964,11214,15777.5,3
1965,80204,2187.0,0
1966,90290,122.6,0
1967,92102,3603.0,1
1968,10002,35781.9,3
1969,70116,3439.9,1
1970,78702,1648.1,0
1971,91436,974.4,0
1972,11249,10861.237371490948,2
1973,02124,6159.0,1
1974,90042,5186.6,1
1975,91364,1314.5,0
1976,90804,7361.5,2
1977,78722,1505.5,0
1978,37207,708.9,0
1979,11206,21984.4,3
1980,20037,8799.9,2
1981,90026,6203.7,1
1982,90401,3058.2,1
1983,90291,4379.7,1
1984,10128,50118.8,3
1985,11221,22020.5,3
1986,02124,6159.0,1
1987,90004,7876.3,2
1988,nan,10861.237371490948,2
1989,11208,10195.4,2
1990,11103,21044.4,3
1991,20009,14096.5,3
1992,10028,55636.0,3
1993,11203,13711.2,2
1994,11435,13561.0,2
1995,11205,16493.8,3
1996,10028,55636.0,3
1997,10301,4321.4,1
1998,11215,11270.5,2
1999,90046,3242.8,1
2000,60613,8572.6,2
2001,97206,2812.3,0
2002,11368,16141.4,3
2003,10032,33808.6,3
2004,20001,6816.2,1
2005,10003,37524.3,3
2006,90065,3329.9,1
2007,60615,7086.4,1
2008,11209,12527.1,2
2009,70130,2577.6,0
2010,60622,8213.0,2
2011,97215,2782.8,0
2012,11205,16493.8,3
2013,92109,2325.7,0
2014,60608,5068.9,1
2015,90038,7127.3,2
2016,02134,6259.7,1
2017,90038,7127.3,2
2018,80211,2710.7,0
2019,11222,9292.3,2
2020,10029,36151.2,3
2021,11105,8420.6,2
2022,37206,1284.5,0
2023,78702,1648.1,0
2024,10037,26126.3,3
2025,10031,33563.2,3
2026,78725,133.1,0
2027,98101,7613.3,2
2028,94122,9146.8,2
2029,70115,3156.0,1
2030,10009,38399.1,3
2031,10016,39315.3,3
2032,80211,2710.7,0
2033,90036,5761.9,1
2034,10012,28771.0,3
2035,nan,10861.237371490948,2
2036,94602,3309.2,1
2037,92113,4108.7,1
2038,11235,13613.7,2
2039,90006,11903.1,2
2040,11101,3779.2,1
2041,20009,14096.5,3
2042,90803,3066.6,1
2043,11221,22020.5,3
2044,90046,3242.8,1
2045,92037,1382.3,0
2046,98144,3053.9,1
2047,10003,37524.3,3
2048,90066,4336.8,1
2049,97202,2362.8,0
2050,10044,19569.2,3
2051,90036,5761.9,1
2052,80220,2472.2,0
2053,90405,3967.1,1
2054,10038,26251.9,3
2055,10010,32205.4,3
2056,90026,6203.7,1
2057,90068,1110.6,0
2058,20001,6816.2,1
2059,11206,21984.4,3
2060,11237,19583.0,3
2061,10019,23754.2,3
2062,11420,8243.5,2
2063,11211,15047.6,3
2064,10011,29744.0,3
2065,90068,1110.6,0
2066,20010,10746.8,2
2067,90802,2342.2,0
2068,98133,2424.7,0
2069,11207,13494.3,2
2070,11211,15047.6,3
2071,90291,4379.7,1
2072,11225,24824.2,3
2073,37207,708.9,0
2074,11692,7140.0,2
2075,02116,12631.6,2
2076,90006,11903.1,2
2077,98104,6533.8,1
2078,11103,21044.4,3
2079,02122,4454.7,1
2080,10029,36151.2,3
2081,90042,5186.6,1
2082,02128,3224.2,1
2083,90042,5186.6,1
2084,94110,11517.2,2
2085,91423,2742.5,0
2086,20019,3352.3,1
2087,10009,38399.1,3
2088,02119,6125.8,1
2089,11235,13613.7,2
2090,78730,210.7,0
2091,11201,14028.1,3
2092,11358,7439.1,2
2093,90815,2154.5,0
2094,37212,2804.7,0
2095,nan,10861.237371490948,2
2096,78704,1871.5,0
2097,02115,15513.0,3
2098,10031,33563.2,3
2099,10469,10404.0,2
2100,20010,10746.8,2
2101,10002,35781.9,3
2102,90027,2143.2,0
2103,78704,1871.5,0
2104,92109,2325.7,0
2105,11105,8420.6,2
2106,11222,9292.3,2
2107,20001,6816.2,1
2108,10014,22447.1,3
2109,28801,1142.1,0
2110,78704,1871.5,0
2111,11238,17188.6,3
2112,37212,2804.7,0
2113,nan,10861.237371490948,2
2114,20009,14096.5,3
2115,02215,13185.2,2
2116,10019,23754.2,3
2117,11216,22433.5,3
2118,11206,21984.4,3
2119,94609,4655.0,1
2120,20024,1699.3,0
2121,91364,1314.5,0
2122,20037,8799.9,2
2123,78751,2315.7,0
2124,90029,10949.3,2
2125,10474,3100.2,1
2126,20001,6816.2,1
2127,98101,7613.3,2
2128,90026,6203.7,1
2129,11211,15047.6,3
2130,37216,1018.2,0
2131,94610,5182.2,1
2132,11201,14028.1,3
2133,11220,22037.0,3
2134,98109,4011.1,1
2135,60622,8213.0,2
2136,92101,3040.0,1
2137,02125,6028.8,1
2138,80210,2159.6,0
2139,80202,3498.7,1
2140,20017,3091.4,1
2141,90039,2920.0,0
2142,11249,10861.237371490948,2
2143,97217,939.3,0
2144,60640,10530.6,2
2145,10029,36151.2,3
2146,11106,17558.1,3
2147,02119,6125.8,1
2148,11230,18125.5,3
2149,11238,17188.6,3
2150,80205,2471.7,0
2151,20010,10746.8,2
2152,20009,14096.5,3
2153,20018,2159.4,0
2154,10039,21653.6,3
2155,10075,54746.3,3
2156,90291,4379.7,1
2157,94117,8956.9,2
2158,37205,639.8,0
2159,02120,9444.0,2
2160,11102,16711.6,3
2161,90028,7273.3,2
2162,10307,2958.8,1
2163,11105,8420.6,2
2164,80203,6778.6,1
2165,11105,8420.6,2
2166,70115,3156.0,1
2167,80211,2710.7,0
2168,94118,7591.3,2
2169,94123,8723.6,2
2170,20009,14096.5,3
2171,60607,4031.2,1
2172,60630,4374.4,1
2173,90064,2445.3,0
2174,20011,4638.6,1
2175,20001,6816.2,1
2176,11213,22579.4,3
2177,10016,39315.3,3
2178,10002,35781.9,3
2179,90065,3329.9,1
2180,78702,1648.1,0
2181,60612,3447.3,1
2182,60608,5068.9,1
2183,02115,15513.0,3
2184,90404,4138.6,1
2185,60608,5068.9,1
2186,97212,3412.8,1
2187,10012,28771.0,3
2188,11226,30415.4,3
2189,nan,10861.237371490948,2
2190,20010,10746.8,2
2191,37209,376.7,0
2192,11413,4839.9,1
2193,70113,2668.0,0
2194,11221,22020.5,3
2195,20002,3852.6,1
2196,92109,2325.7,0
2197,90017,12635.3,2
2198,94610,5182.2,1
2199,94103,7722.6,2
2200,91350,759.8,0
2201,90064,2445.3,0
2202,70117,1647.8,0
2203,90278,4293.5,1
2204,11373,25573.8,3
2205,98121,10981.3,2
2206,11365,6528.7,1
2207,10012,28771.0,3
2208,78702,1648.1,0
2209,90302,5998.7,1
2210,90048,4381.0,1
2211,90025,6333.7,1
2212,11206,21984.4,3
2213,02113,26621.1,3
2214,37072,149.8,0
2215,20010,10746.8,2
2216,11215,11270.5,2
2217,60616,4677.4,1
2218,97213,2789.2,0
2219,10026,39504.2,3
2220,11222,9292.3,2
2221,92101,3040.0,1
2222,97203,1343.0,0
2223,20008,3496.9,1
2224,94117,8956.9,2
2225,91604,2176.4,0
2226,97217,939.3,0
2227,90019,6401.0,1
2228,92109,2325.7,0
2229,37219,2111.8,0
